ID,Address,Price_€,Rooms,Bathrooms,Size_m2,Price_m2,Property_type,Seller_type,City,Neightbourhood,Links,Description,Date_Scraped
id4975004333573,Ático  en  Dreta de l´Eixample. Ático en excelentes condiciones de 1 dormitorio con 55m² terraza,725000,1,1,64,11328,PENTHOUSE,SECOND_HAND,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-atico-en_excelentes_condiciones_de_1_dormitorio_con_55m2_terraza_dreta_de_l_eixample-barcelona-i4975004333573.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Este vivienda de 64 m² se encuentra en la última planta de un edificio de estilo clásico del año 1955 con fachada, zonas...",2023-06-20
id45074000000277,Planta baja  en  Sants-Badal. La casa agency presenta!:,182000,1,1,50,3640,GROUND_FLOOR,SECOND_HAND,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-planta_baja-la_casa_agency_presenta_sants_badal-barcelona-i45074000000277.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Ubicado en Sants Badal, rodeado de todo tipo de comercios y transporte público. A escasos metros de Metro L5 de Badal. F...",2023-06-20
id30910000000388,"Piso  Carrer de cartellà. Vi-679-236 cartella, vilapiscina ,ascensor",236500,3,1,78,3032,FLAT,SECOND_HAND,Barcelona,Vilapicina,https://www.habitaclia.com/comprar-piso-vi_679_236_cartella_vilapiscina_ascensor_vilapicina_torre_llobeta-barcelona-i30910000000388.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso a la venta en Calle Cartella , Barcelona , Zona Vilapicina - Torre Llobeta  Vivienda de 78 m2 construidos, distrib...",2023-06-20
id23591004307621,"Piso  Carrer de cantàbria. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",325000,3,2,102,3186,FLAT,SECOND_HAND,Barcelona,La Verneda,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_la_verneda_la_pau-barcelona-i23591004307621.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,"***PISO ALTO - FINCA JÓVEN - IDEAL CAMBIO DE VIVIENDA***  Amplio piso de 102 metros construidos, tres habitaciones a...",2023-06-20
id4975004333570,Piso  en  Dreta de l´Eixample. Piso en excelentes condiciones de 1 dormitorio con 56m² terraza,725000,1,1,64,11328,FLAT,SECOND_HAND,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-en_excelentes_condiciones_de_1_dormitorio_con_56m2_terraza_dreta_de_l_eixample-barcelona-i4975004333570.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Este vivienda de 64 m² se encuentra en la última planta de un edificio de estilo clásico del año 1955 con fachada, zonas...",2023-06-20
id4840004296817,Piso  en  L´Antiga Esquerra de l´Eixample,550000,4,2,98,5612,FLAT,SECOND_HAND,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-l_antiga_esquerra_de_l_eixample-barcelona-i4840004296817.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,Piso con inquilino y gran rentabilidad en venta ideal como inversión en Eixample.  Este inmueble actualmente alquilado...,2023-06-20
id4087004275036,"Piso  Carrer dels ferrocarrils catalans. Piso con 4 habitaciones con ascensor, calefacción y aire acondic",290000,4,2,75,3867,FLAT,SECOND_HAND,Barcelona,La Marina del Port,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_la_marina_del_port-barcelona-i4087004275036.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Punt Zona Franca presenta este magnífico piso en una zona muy tranquila, en calle de los Ferrocarriles Catalanes. Es una...",2023-06-20
id4027004298793,Ático  Avinguda meridiana. Sobreatico en venta en sant andreu,325000,3,2,69,4710,PENTHOUSE,SECOND_HAND,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-atico-sobre_en_venta_en_sant_andreu_sant_andreu_de_palomar-barcelona-i4027004298793.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,Dolça Llar presenta en exclusiva este espectacular sobre ático muy luminoso y totalmente reformado con materiales de ult...,2023-06-20
id5387004449811,"Piso  en  Carrer carreras i candi, 91. Reformado, 2 hab y 1 baño",230000,2,1,60,3833,FLAT,SECOND_HAND,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-piso-reformado_2_hab_y_1_bano_calle_calleas_i_candi_91_sants_badal-barcelona-i5387004449811.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,"VIVIENDA REFORMADA, Luminosa, con pequeño balcón y en finca con ascensor. 60m2 (CONSTRUIDOS, superficie según catastro)...",2023-06-20
id5440004335800,Piso  en  Gòtic. Piso de 5ª planta,549000,2,1,65,8446,FLAT,SECOND_HAND,Barcelona,Gòtic,https://www.habitaclia.com/comprar-piso-de_5a_planta_gotic-barcelona-i5440004335800.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,La Casa Agency presenta: Piso de 5ª planta en finca del año 1885 que dispone de ascensor.  Consta de 65 metros de supe...,2023-06-20
id5329004353827,Casa  en  El Camp de l´Arpa del Clot. Casa con 7 habitaciones,540000,7,2,123,4390,HOUSE,SECOND_HAND,Barcelona,El Camp de l´Arpa del Clot,https://www.habitaclia.com/comprar-casa-con_7_habitaciones_el_camp_de_l_arpa_del_clot-barcelona-i5329004353827.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,REF. CM-DIV-540  LA CASA AGENCY PRESENTA:   VISITAS AL CRISTINA (también atendemos por )  En...,2023-06-20
id38535000000470,Piso  Carrer de sant bartomeu. Piso con 4 habitaciones,165000,4,1,79,2089,FLAT,SECOND_HAND,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_raval-barcelona-i38535000000470.htm?pag=991&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en Venta en calle Bartomeu, Barrio del Raval. De segunda mano se ha de hacer una reforma integral, no tiene ascenso...",2023-06-20
id8166003784731,Piso  Carrer de salvà. Precioso apartamento reformado en calle salvá,345000,2,2,73,4726,FLAT,SECOND_HAND,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-precioso_apartamento_reformado_en_calle_salva_el_poble_sec_parc_de_montjuic-barcelona-i8166003784731.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,Magnifico apartamento de casi 70 m2 en una finca de 1930 en Poble Sec. Situado en la cuarta planta recibe mucha luz natu...,2023-06-20
id5329004353887,Piso  en  Sants-Badal. Piso con 4 habitaciones,270000,4,1,91,2967,FLAT,SECOND_HAND,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_sants_badal-barcelona-i5329004353887.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,REF. CM-AVMAD-290  LA CASA AGENCY PRESENTA:   VISITAS AL CRISTINA (también atendemos por )  ...,2023-06-20
id3318004268454,Piso  Gran via de les corts catalanes. Piso con 3 habitaciones con ascensor,249000,3,1,93,2677,FLAT,SECOND_HAND,Barcelona,Sant Martí de Provençals,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_sant_marti_de_provencals-barcelona-i3318004268454.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,"La Casa Agency vende vivienda en la zona de Provençals del Poblenou, Sant Martí.  Consta de 93 mtrs útiles distribuido...",2023-06-20
id43799000000008,Piso  Carrer de blasco de garay. Piso con 3 habitaciones con calefacción,195000,3,1,119,1639,FLAT,SECOND_HAND,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_calefaccion_el_poble_sec_parc_de_montjuic-barcelona-i43799000000008.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,"La Torre Agency els presenta aquest interessant immoble amb moltes possibilitats de reforma, disposa de 120 metres quadr...",2023-06-20
id13908004334241,Piso  en  Sants-Badal. Piso con 4 habitaciones,270000,4,1,90,3000,FLAT,SECOND_HAND,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_sants_badal-barcelona-i13908004334241.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡ OPORTUNIDAD !  LA CASA AGENCY PRESENTA!:  Piso en la zona de Sants muy luminoso y amplio.  La vivienda tiene 96m...,2023-06-20
id44250000000452,Piso  Calle cartagena. Balcon dos habitaciones,240000,2,1,58,4138,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-balcon_dos_habitaciones_sagrada_familia-barcelona-i44250000000452.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,"LA CASA AGENCY LE OFRECE  Piso situado a 10 minutos exactamente de Sagrada Familia, presentamos una gran oportunidad,...",2023-06-20
id3644003800955,Piso  De cortinas. Piso con 3 habitaciones,190000,3,1,43,4419,FLAT,SECOND_HAND,Barcelona,St. Pere,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_st_pere_sta_caterina_el_born-barcelona-i3644003800955.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,Contacto por llamadas o WhatsApp a David  1   C/. Cortines / Barrio Sant Pere - Santa Caterina i la...,2023-06-20
id26096004027255,Piso  Calle cartagena. Piso con 2 habitaciones con ascensor y calefacción,240000,2,1,58,4138,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_y_calefaccion_sagrada_familia-barcelona-i26096004027255.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,"LA CASA AGENCY PUNT SANT PAU OFRECE: Situado a 10 minutos exactamente de Sagrada Familia, presentamos una gran oportuni...",2023-06-20
id3644003800958,Piso  De cortinas. Piso con 3 habitaciones,190000,3,1,43,4419,FLAT,SECOND_HAND,Barcelona,St. Pere,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_st_pere_sta_caterina_el_born-barcelona-i3644003800958.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,Contacto por llamadas o WhatsApp a David  1   C/. Cortines / Barrio Sant Pere - Santa Caterina i la...,2023-06-20
id5387004484173,"Piso  en  Carrer mossen amadeu oller, 33. Exterior, 3hab exteriores, a ref",260000,3,1,75,3467,FLAT,SECOND_HAND,Barcelona,La Bordeta,https://www.habitaclia.com/comprar-piso-exterior_3hab_exteriores_a_ref_calle_mossen_amadeu_oller_33_la_bordeta-barcelona-i5387004484173.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda completamente exterior ACTUALMENTE ALQUILADA por 915€/mes (hasta Septiembre de m2, de origen en muy bu...",2023-06-20
id3644003800956,Piso  De cortinas. Piso con 3 habitaciones,190000,3,1,43,4419,FLAT,SECOND_HAND,Barcelona,St. Pere,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_st_pere_sta_caterina_el_born-barcelona-i3644003800956.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,Contacto por llamadas o WhatsApp a David  1   C/. Cortines / Barrio Sant Pere - Santa Caterina i la...,2023-06-20
id28643000000517,Piso  Del cadí. Bonito piso en barcelona,171500,3,1,79,2171,FLAT,SECOND_HAND,Barcelona,Turó de la Peira,https://www.habitaclia.com/comprar-piso-bonito_en_el_turo_de_la_peira-barcelona-i28643000000517.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en Barcelona, ideal para familias. La vivienda consta de 79 m² construidos distribuidos en 3 habitaciones, salón-co...",2023-06-20
id12471004042286,Piso  en  El Camp d´en Grassot i Gràcia Nova. Bonito piso con terraza y ascensor,375000,4,2,88,4261,FLAT,SECOND_HAND,Barcelona,El Camp d´en Grassot i Gràcia Nova,https://www.habitaclia.com/comprar-piso-bonito_con_terraza_y_ascensor_el_camp_d_en_grassot_i_gracia_nova-barcelona-i12471004042286.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,Se vende precioso piso en Camp d’en Grasssot con ascensor y terraza.  Se encuentra ubicado en una finca con ascensor....,2023-06-20
id45015000014776,"Planta baja  Foradada. Piso en venta en calle foradada, barcelona, barcelona",110200,3,1,92,1198,GROUND_FLOOR,SECOND_HAND,Barcelona,Trinitat Vella,https://www.habitaclia.com/comprar-planta_baja-piso_en_venta_en_calle_foradada_trinitat_vella-barcelona-i45015000014776.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Oportunidad de Vivienda para reformar completamente, situada en un edificio de cuatro alturas sobre rasante, ubicado en...",2023-06-20
id3644003800957,Piso  De cortinas. Piso con 3 habitaciones,190000,3,1,43,4419,FLAT,SECOND_HAND,Barcelona,St. Pere,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_st_pere_sta_caterina_el_born-barcelona-i3644003800957.htm?pag=992&hab=1&ban=1&f=&geo=p&from=list&lo=55,Contacto por llamadas o WhatsApp a David  1   C/. Cortines / Barrio Sant Pere - Santa Caterina i la...,2023-06-20
id38992000001675,Piso  Carrer d'en robador. Piso con 3 habitaciones,125500,3,1,55,2282,FLAT,SECOND_HAND,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_raval-barcelona-i38992000001675.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Fantástico Piso en Barcelona, C/ Robador Jto con C/ de Sant Rafael de 55 m2 aprox. Distribuidos en.   - 3 Habitaciones...",2023-06-20
id43193000000591,Piso  Carrer de la foneria. Piso con 3 habitaciones,280000,3,2,76,3684,FLAT,SECOND_HAND,Barcelona,La Marina del Port,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_la_marina_del_port-barcelona-i43193000000591.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Magnífico piso exterior y reformado ubicado en una 3ª planta con ascensor. Dispone de tres habitaciones, una de ellas do...",2023-06-20
id45015000019223,"Piso  Requesens. Piso en venta en calle requesens, barcelona, barcelona",122900,3,1,44,2793,FLAT,SECOND_HAND,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-en_venta_en_calle_requesens_raval-barcelona-i45015000019223.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso de tres dormitorios y un baño, ubicado en la tercera planta de un edificio plurifamiliar de seis alturas sobre rasa...",2023-06-20
id37512000002014,Piso  Gran via de carles iii. Piso con 4 habitaciones con ascensor,320000,4,2,116,2759,FLAT,SECOND_HAND,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_barri_de_les_corts-barcelona-i37512000002014.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"CONTACTA CON NICOLAS,  Y LLAMADAS ATENCION VENTA DE NUDA PROPIEDAD.   Vivienda ubicada en la co...",2023-06-20
id43042000000103,Piso  Carrer d'olesa. Piso en felipe ii,166000,3,1,57,2912,FLAT,SECOND_HAND,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-piso-en_felipe_ii_la_sagrera-barcelona-i43042000000103.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En campaña!. Piso con muchas posibilidades en Zona Felipe II, Meridiana. Ideal para familias que quieran disfrutar de to...",2023-06-20
id26742004418443,"Piso  en  Carrer de sant antoni maria claret. Magnifico piso, exterior de 4 habitaciones",348000,4,2,104,3346,FLAT,SECOND_HAND,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-magnifico_exterior_de_4_habitaciones_calle_de_sant_antoni_maria_claret_guinardo-barcelona-i26742004418443.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Les Presentamos un magnifico inmueble exterior  , con excelentes vistas de 104m2 divididos en : Recibidor, una amplia c...",2023-06-20
id10564004412763,Piso  en  Raval. Piso con 2 habitaciones,160000,2,1,52,3077,FLAT,SECOND_HAND,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_raval-barcelona-i10564004412763.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,GESPA gestión de patrimoni pone a la venta esta vivienda situado en la ciudad de Barcelona zona del Raval.  Finca sin...,2023-06-20
id42480000000102,"Piso  Rasos de peguera. Piso en venta en barcelona, con 68 m2, 3 habitaciones y 1 baños,",145000,3,1,68,2132,FLAT,SECOND_HAND,Barcelona,Ciutat Meridiana,https://www.habitaclia.com/comprar-piso-en_venta_en_con_68_m2_3_habitaciones_y_1_banos_ciutat_meridiana-barcelona-i42480000000102.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Magnifica oportunidad, piso con 68 m2 completamente reformado y amueblado.  Dispone de 3 habitaciones, una doble y dos...",2023-06-20
id13139000001624,"Piso  en  Gòtic. Venta piso barcelona el gotic barrio céntrico y emblemático, en",335000,3,1,86,3895,FLAT,SECOND_HAND,Barcelona,Gòtic,https://www.habitaclia.com/comprar-piso-venta_el_gotic_barrio_centrico_y_emblematico_en_gotic-barcelona-i13139000001624.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Espacioso piso en muy buen estado, situado en El Gòtic, barrio céntrico y emblemático de Barcelona, en una calle muy tra...",2023-06-20
id41597000000056,"Piso  Plaça dels jardins d'alfàbia. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",189000,3,1,68,2779,FLAT,SECOND_HAND,Barcelona,Porta,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_porta-barcelona-i41597000000056.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,Precioso piso a la venta junto al metro de Llucmajor. Este piso ha sido totalmente reformado y se encuentra en perfecto...,2023-06-20
id4020003452271,Loft  en  Raval. Espectacular loft en venta,1200000,5,6,408,2941,LOFT,SECOND_HAND,Barcelona,Raval,https://www.habitaclia.com/comprar-loft-espectacular_en_venta_raval-barcelona-i4020003452271.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Amplio loft formado por dos locales y una vivienda, situado en el centro de la ciudad a 100 metros de la Rambla y del Te...",2023-06-20
id28632004321002,Piso  Carrer mallorca. Perfecto para entrar a vivir,420000,4,1,93,4516,FLAT,SECOND_HAND,Barcelona,El Camp de l´Arpa del Clot,https://www.habitaclia.com/comprar-piso-perfecto_para_entrar_a_vivir_el_camp_de_l_arpa_del_clot-barcelona-i28632004321002.htm?pag=993&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso de 89m2 construidos en una tercera planta con ascensor. Consta de amplio salón comedor, cuatro habitaciones y un ba...",2023-06-20
